data,produto,preco,promocao,vendas
2024-07-24,Pão,19.57,0,34
2024-07-24,Arroz,16.07,0,82
2024-07-24,Feijão,14.69,0,63
2024-07-24,Café,34.2,1,107
2024-07-24,Açúcar,26.39,1,42
2024-07-24,Manteiga,41.92,0,52
2024-07-25,Chocolate,9.06,1,70
2024-07-25,Biscoito,33.06,0,49
2024-07-25,Leite,35.58,0,49
2024-07-25,Refrigerante,37.27,0,54
2024-07-25,Pão,42.83,0,71
2024-07-25,Arroz,41.91,0,40
2024-07-25,Feijão,22.24,0,33
2024-07-25,Café,10.7,0,30
2024-07-25,Açúcar,38.83,0,61
2024-07-25,Manteiga,43.88,0,43
2024-07-26,Chocolate,14.55,0,45
2024-07-26,Biscoito,38.08,0,40
2024-07-26,Leite,34.73,0,68
2024-07-26,Refrigerante,18.03,1,67
2024-07-26,Pão,12.17,0,74
2024-07-26,Arroz,5.37,0,46
2024-07-26,Feijão,10.63,0,20
2024-07-26,Café,20.18,0,73
2024-07-26,Açúcar,5.28,0,66
2024-07-26,Manteiga,38.26,0,57
2024-07-27,Chocolate,20.45,0,65
2024-07-27,Biscoito,36.71,1,62
2024-07-27,Leite,19.55,0,71
2024-07-27,Refrigerante,7.17,1,106
2024-07-27,Pão,11.13,0,46
2024-07-27,Arroz,25.58,0,80
2024-07-27,Feijão,20.05,0,42
2024-07-27,Café,7.78,0,83
2024-07-27,Açúcar,35.33,0,66
2024-07-27,Manteiga,37.65,0,34
2024-07-28,Chocolate,39.23,0,65
2024-07-28,Biscoito,17.69,1,79
2024-07-28,Leite,23.54,0,70
2024-07-28,Refrigerante,25.9,0,83
2024-07-28,Pão,6.42,0,92
2024-07-28,Arroz,35.14,0,71
2024-07-28,Feijão,11.89,0,88
2024-07-28,Café,37.48,0,48
2024-07-28,Açúcar,14.76,0,46
2024-07-28,Manteiga,39.65,0,40
2024-07-29,Chocolate,5.21,0,43
2024-07-29,Biscoito,19.47,0,41
2024-07-29,Leite,21.5,0,74
2024-07-29,Refrigerante,48.69,0,61
2024-07-29,Pão,37.67,0,27
2024-07-29,Arroz,22.69,0,69
2024-07-29,Feijão,10.37,0,76
2024-07-29,Café,48.9,0,76
2024-07-29,Açúcar,25.24,0,64
2024-07-29,Manteiga,27.83,0,66
2024-07-30,Chocolate,26.74,0,62
2024-07-30,Biscoito,37.19,0,59
2024-07-30,Leite,28.58,0,62
2024-07-30,Refrigerante,38.33,0,74
2024-07-30,Pão,19.08,0,72
2024-07-30,Arroz,31.89,0,42
2024-07-30,Feijão,24.23,0,54
2024-07-30,Café,5.94,0,67
2024-07-30,Açúcar,20.39,0,77
2024-07-30,Manteiga,22.96,0,51
2024-07-31,Chocolate,37.78,0,25
2024-07-31,Biscoito,7.13,0,29
2024-07-31,Leite,37.68,0,65
2024-07-31,Refrigerante,13.7,0,32
2024-07-31,Pão,16.6,0,65
2024-07-31,Arroz,10.4,0,31
2024-07-31,Feijão,5.21,0,70
2024-07-31,Café,14.92,1,82
2024-07-31,Açúcar,7.28,0,38
2024-07-31,Manteiga,31.5,0,50
2024-08-01,Chocolate,39.0,0,38
2024-08-01,Biscoito,37.46,0,70
2024-08-01,Leite,7.61,0,48
2024-08-01,Refrigerante,8.32,0,32
2024-08-01,Pão,45.56,0,73
2024-08-01,Arroz,10.98,1,74
2024-08-01,Feijão,38.53,0,59
2024-08-01,Café,31.82,0,17
2024-08-01,Açúcar,7.62,0,28
2024-08-01,Manteiga,49.53,0,37
2024-08-02,Chocolate,31.63,0,25
2024-08-02,Biscoito,15.83,1,67
2024-08-02,Leite,30.23,0,30
2024-08-02,Refrigerante,43.85,0,64
2024-08-02,Pão,8.58,0,59
2024-08-02,Arroz,17.54,0,51
2024-08-02,Feijão,15.16,0,70
2024-08-02,Café,49.46,0,35
2024-08-02,Açúcar,34.75,0,51
2024-08-02,Manteiga,11.31,0,47
2024-08-03,Chocolate,30.08,1,100
2024-08-03,Biscoito,29.42,0,74
2024-08-03,Leite,42.05,0,55
2024-08-03,Refrigerante,41.76,0,59
2024-08-03,Pão,9.94,0,46
2024-08-03,Arroz,30.58,0,53
2024-08-03,Feijão,34.2,0,60
2024-08-03,Café,48.67,0,74
2024-08-03,Açúcar,17.09,0,65
2024-08-03,Manteiga,34.52,0,43
2024-08-04,Chocolate,13.25,0,90
2024-08-04,Biscoito,22.57,0,54
2024-08-04,Leite,42.89,0,62
2024-08-04,Refrigerante,44.94,0,37
2024-08-04,Pão,22.7,0,73
2024-08-04,Arroz,46.42,1,94
2024-08-04,Feijão,49.45,0,36
2024-08-04,Café,37.72,0,53
2024-08-04,Açúcar,17.33,0,27
2024-08-04,Manteiga,25.36,0,54
2024-08-05,Chocolate,26.52,0,36
2024-08-05,Biscoito,34.04,0,62
2024-08-05,Leite,45.92,1,89
2024-08-05,Refrigerante,36.77,0,58
2024-08-05,Pão,30.27,0,56
2024-08-05,Arroz,13.4,0,77
2024-08-05,Feijão,7.32,0,53
2024-08-05,Café,34.59,0,64
2024-08-05,Açúcar,23.77,0,62
2024-08-05,Manteiga,7.9,0,50
2024-08-06,Chocolate,46.66,0,67
2024-08-06,Biscoito,30.97,0,60
2024-08-06,Leite,33.36,0,72
2024-08-06,Refrigerante,24.53,1,74
2024-08-06,Pão,19.78,0,81
2024-08-06,Arroz,11.07,0,61
2024-08-06,Feijão,6.89,0,31
2024-08-06,Café,35.58,0,64
2024-08-06,Açúcar,16.35,0,82
2024-08-06,Manteiga,21.81,1,80
2024-08-07,Chocolate,8.57,1,91
2024-08-07,Biscoito,40.91,0,72
2024-08-07,Leite,45.91,1,99
2024-08-07,Refrigerante,33.88,0,80
2024-08-07,Pão,8.59,0,62
2024-08-07,Arroz,37.15,0,32
2024-08-07,Feijão,41.92,0,68
2024-08-07,Café,39.92,0,51
2024-08-07,Açúcar,39.25,0,87
2024-08-07,Manteiga,7.0,0,65
2024-08-08,Chocolate,19.53,0,44
2024-08-08,Biscoito,15.8,0,25
2024-08-08,Leite,22.05,0,41
2024-08-08,Refrigerante,9.31,0,59
2024-08-08,Pão,45.84,0,36
2024-08-08,Arroz,15.71,0,61
2024-08-08,Feijão,29.41,0,39
2024-08-08,Café,21.32,0,68
2024-08-08,Açúcar,32.08,0,76
2024-08-08,Manteiga,8.08,1,73
2024-08-09,Chocolate,21.73,0,70
2024-08-09,Biscoito,17.29,0,32
2024-08-09,Leite,21.79,0,64
2024-08-09,Refrigerante,30.52,0,60
2024-08-09,Pão,35.59,0,66
2024-08-09,Arroz,25.65,0,70
2024-08-09,Feijão,16.4,1,74
2024-08-09,Café,9.32,0,18
2024-08-09,Açúcar,24.7,1,87
2024-08-09,Manteiga,49.99,0,35
2024-08-10,Chocolate,23.64,0,80
2024-08-10,Biscoito,29.56,0,52
2024-08-10,Leite,14.85,0,46
2024-08-10,Refrigerante,39.42,0,38
2024-08-10,Pão,36.02,0,49
2024-08-10,Arroz,26.35,0,38
2024-08-10,Feijão,13.75,0,78
2024-08-10,Café,25.12,0,61
2024-08-10,Açúcar,13.0,0,87
2024-08-10,Manteiga,7.19,0,48
2024-08-11,Chocolate,29.52,1,67
2024-08-11,Biscoito,15.91,0,48
2024-08-11,Leite,25.38,0,47
2024-08-11,Refrigerante,39.19,0,58
2024-08-11,Pão,19.44,0,78
2024-08-11,Arroz,42.36,0,49
2024-08-11,Feijão,40.64,0,40
2024-08-11,Café,48.75,0,100
2024-08-11,Açúcar,28.26,0,84
2024-08-11,Manteiga,49.46,0,61
2024-08-12,Chocolate,17.9,0,44
2024-08-12,Biscoito,30.1,0,73
2024-08-12,Leite,19.92,0,28
2024-08-12,Refrigerante,22.8,0,25
2024-08-12,Pão,21.74,0,62
2024-08-12,Arroz,7.77,0,49
2024-08-12,Feijão,38.19,0,69
2024-08-12,Café,47.34,1,67
2024-08-12,Açúcar,48.33,1,91
2024-08-12,Manteiga,24.99,0,51
2024-08-13,Chocolate,29.77,1,58
2024-08-13,Biscoito,27.9,0,52
2024-08-13,Leite,16.58,0,30
2024-08-13,Refrigerante,24.34,0,74
2024-08-13,Pão,23.36,0,21
2024-08-13,Arroz,29.74,0,74
2024-08-13,Feijão,47.92,0,39
2024-08-13,Café,23.47,0,50
2024-08-13,Açúcar,15.07,0,62
2024-08-13,Manteiga,28.89,0,45
2024-08-14,Chocolate,42.82,0,32
2024-08-14,Biscoito,30.75,0,56
2024-08-14,Leite,7.7,0,17
2024-08-14,Refrigerante,22.57,0,40
2024-08-14,Pão,43.67,0,29
2024-08-14,Arroz,19.83,0,68
2024-08-14,Feijão,36.21,0,21
2024-08-14,Café,25.51,0,54
2024-08-14,Açúcar,42.1,0,68
2024-08-14,Manteiga,48.87,0,34
2024-08-15,Chocolate,40.45,0,68
2024-08-15,Biscoito,23.39,0,63
2024-08-15,Leite,27.02,0,58
2024-08-15,Refrigerante,37.66,0,19
2024-08-15,Pão,22.25,0,60
2024-08-15,Arroz,27.8,0,38
2024-08-15,Feijão,47.59,0,24
2024-08-15,Café,39.56,0,15
2024-08-15,Açúcar,13.3,0,42
2024-08-15,Manteiga,35.12,0,64
2024-08-16,Chocolate,21.83,0,26
2024-08-16,Biscoito,18.24,0,59
2024-08-16,Leite,15.14,0,42
2024-08-16,Refrigerante,42.29,1,101
2024-08-16,Pão,38.07,0,72
2024-08-16,Arroz,31.67,0,18
2024-08-16,Feijão,13.41,0,44
2024-08-16,Café,31.02,0,41
2024-08-16,Açúcar,5.76,0,64
2024-08-16,Manteiga,40.72,0,36
2024-08-17,Chocolate,42.64,0,59
2024-08-17,Biscoito,24.92,0,64
2024-08-17,Leite,20.34,0,66
2024-08-17,Refrigerante,35.73,0,84
2024-08-17,Pão,12.3,0,84
2024-08-17,Arroz,21.92,0,82
2024-08-17,Feijão,35.09,0,34
2024-08-17,Café,34.56,0,79
2024-08-17,Açúcar,35.35,1,94
2024-08-17,Manteiga,49.05,0,77
2024-08-18,Chocolate,12.78,0,61
2024-08-18,Biscoito,16.51,1,133
2024-08-18,Leite,29.9,0,41
2024-08-18,Refrigerante,22.81,0,37
2024-08-18,Pão,20.64,0,64
2024-08-18,Arroz,8.9,0,41
2024-08-18,Feijão,40.16,0,66
2024-08-18,Café,17.7,0,43
2024-08-18,Açúcar,48.83,0,55
2024-08-18,Manteiga,29.86,0,78
2024-08-19,Chocolate,5.35,0,56
2024-08-19,Biscoito,18.87,0,46
2024-08-19,Leite,24.25,0,75
2024-08-19,Refrigerante,32.91,0,23
2024-08-19,Pão,14.46,1,71
2024-08-19,Arroz,28.23,0,45
2024-08-19,Feijão,49.53,0,37
2024-08-19,Café,41.91,1,53
2024-08-19,Açúcar,20.45,0,25
2024-08-19,Manteiga,38.19,0,70
2024-08-20,Chocolate,24.73,0,65
2024-08-20,Biscoito,18.91,0,27
2024-08-20,Leite,13.8,0,55
2024-08-20,Refrigerante,10.35,0,32
2024-08-20,Pão,15.45,0,21
2024-08-20,Arroz,32.61,0,79
2024-08-20,Feijão,24.41,0,30
2024-08-20,Café,31.19,0,57
2024-08-20,Açúcar,13.25,0,18
2024-08-20,Manteiga,23.89,0,27
2024-08-21,Chocolate,32.83,0,31
2024-08-21,Biscoito,35.19,0,32
2024-08-21,Leite,10.73,1,119
2024-08-21,Refrigerante,34.47,0,24
2024-08-21,Pão,26.83,1,93
2024-08-21,Arroz,49.87,0,71
2024-08-21,Feijão,22.36,0,69
2024-08-21,Café,24.3,0,25
2024-08-21,Açúcar,27.89,0,73
2024-08-21,Manteiga,17.9,0,55
2024-08-22,Chocolate,38.75,0,33
2024-08-22,Biscoito,27.13,0,66
2024-08-22,Leite,47.42,0,75
2024-08-22,Refrigerante,40.31,0,45
2024-08-22,Pão,8.54,0,25
2024-08-22,Arroz,7.96,0,27
2024-08-22,Feijão,6.59,0,61
2024-08-22,Café,25.46,0,78
2024-08-22,Açúcar,37.28,0,34
2024-08-22,Manteiga,10.8,0,15
2024-08-23,Chocolate,28.21,0,77
2024-08-23,Biscoito,31.89,0,80
2024-08-23,Leite,35.85,0,25
2024-08-23,Refrigerante,5.08,0,68
2024-08-23,Pão,45.43,0,61
2024-08-23,Arroz,15.04,0,61
2024-08-23,Feijão,47.74,1,38
2024-08-23,Café,29.38,0,29
2024-08-23,Açúcar,33.56,0,22
2024-08-23,Manteiga,17.36,1,79
2024-08-24,Chocolate,24.13,0,73
2024-08-24,Biscoito,43.35,0,87
2024-08-24,Leite,49.82,0,75
2024-08-24,Refrigerante,43.44,0,82
2024-08-24,Pão,15.3,0,61
2024-08-24,Arroz,20.93,0,72
2024-08-24,Feijão,15.74,0,63
2024-08-24,Café,24.86,0,26
2024-08-24,Açúcar,48.18,0,84
2024-08-24,Manteiga,25.66,0,50
2024-08-25,Chocolate,25.06,0,72
2024-08-25,Biscoito,36.35,0,87
2024-08-25,Leite,30.64,0,29
2024-08-25,Refrigerante,12.2,1,80
2024-08-25,Pão,27.66,0,36
2024-08-25,Arroz,46.98,0,35
2024-08-25,Feijão,30.22,1,112
2024-08-25,Café,37.63,0,66
2024-08-25,Açúcar,30.8,0,75
2024-08-25,Manteiga,13.84,1,103
2024-08-26,Chocolate,43.75,0,44
2024-08-26,Biscoito,23.58,0,24
2024-08-26,Leite,13.99,0,17
2024-08-26,Refrigerante,38.02,0,21
2024-08-26,Pão,19.39,0,64
2024-08-26,Arroz,37.66,0,30
2024-08-26,Feijão,22.4,0,50
2024-08-26,Café,13.95,0,48
2024-08-26,Açúcar,48.28,0,54
2024-08-26,Manteiga,27.7,0,29
2024-08-27,Chocolate,34.36,0,60
2024-08-27,Biscoito,32.46,0,62
2024-08-27,Leite,38.0,0,80
2024-08-27,Refrigerante,37.22,0,71
2024-08-27,Pão,6.1,0,59
2024-08-27,Arroz,21.54,0,52
2024-08-27,Feijão,45.49,0,43
2024-08-27,Café,20.02,0,55
2024-08-27,Açúcar,18.52,0,27
2024-08-27,Manteiga,27.75,0,26
2024-08-28,Chocolate,33.59,0,46
2024-08-28,Biscoito,48.77,0,41
2024-08-28,Leite,10.08,0,45
2024-08-28,Refrigerante,23.55,0,14
2024-08-28,Pão,32.38,0,64
2024-08-28,Arroz,34.08,0,33
2024-08-28,Feijão,34.7,1,53
2024-08-28,Café,9.57,0,69
2024-08-28,Açúcar,36.62,0,60
2024-08-28,Manteiga,31.47,0,42
2024-08-29,Chocolate,34.19,0,55
2024-08-29,Biscoito,33.5,1,79
2024-08-29,Leite,46.92,0,43
2024-08-29,Refrigerante,30.94,0,70
2024-08-29,Pão,24.18,0,69
2024-08-29,Arroz,44.08,1,86
2024-08-29,Feijão,29.04,0,47
2024-08-29,Café,36.29,0,68
2024-08-29,Açúcar,8.1,0,80
2024-08-29,Manteiga,29.98,0,25
2024-08-30,Chocolate,42.29,1,67
2024-08-30,Biscoito,15.4,0,43
2024-08-30,Leite,25.27,0,33
2024-08-30,Refrigerante,5.91,1,80
2024-08-30,Pão,34.85,0,42
2024-08-30,Arroz,31.44,0,45
2024-08-30,Feijão,45.57,0,60
2024-08-30,Café,39.79,0,27
2024-08-30,Açúcar,32.45,1,59
2024-08-30,Manteiga,17.41,0,53
2024-08-31,Chocolate,47.44,0,41
2024-08-31,Biscoito,40.41,0,31
2024-08-31,Leite,13.53,0,56
2024-08-31,Refrigerante,25.14,0,59
2024-08-31,Pão,17.67,0,37
2024-08-31,Arroz,23.09,0,80
2024-08-31,Feijão,45.66,0,78
2024-08-31,Café,25.25,0,40
2024-08-31,Açúcar,23.53,0,46
2024-08-31,Manteiga,23.03,0,39
2024-09-01,Chocolate,45.52,0,81
2024-09-01,Biscoito,41.43,0,42
2024-09-01,Leite,17.4,0,63
2024-09-01,Refrigerante,43.68,0,46
2024-09-01,Pão,41.63,0,26
2024-09-01,Arroz,16.56,0,35
2024-09-01,Feijão,47.25,0,47
2024-09-01,Café,47.8,0,42
2024-09-01,Açúcar,33.79,0,46
2024-09-01,Manteiga,8.2,0,31
2024-09-02,Chocolate,45.17,0,52
2024-09-02,Biscoito,27.11,0,56
2024-09-02,Leite,43.98,0,22
2024-09-02,Refrigerante,15.73,1,52
2024-09-02,Pão,26.77,1,69
2024-09-02,Arroz,40.02,0,46
2024-09-02,Feijão,6.79,0,49
2024-09-02,Café,35.35,0,64
2024-09-02,Açúcar,24.63,0,37
2024-09-02,Manteiga,37.86,0,23
2024-09-03,Chocolate,35.59,0,32
2024-09-03,Biscoito,47.04,1,41
2024-09-03,Leite,17.04,0,73
2024-09-03,Refrigerante,6.89,0,40
2024-09-03,Pão,42.53,0,37
2024-09-03,Arroz,47.54,0,43
2024-09-03,Feijão,14.12,0,74
2024-09-03,Café,40.65,0,57
2024-09-03,Açúcar,19.87,0,49
2024-09-03,Manteiga,22.32,0,45
2024-09-04,Chocolate,36.77,0,59
2024-09-04,Biscoito,37.07,0,70
2024-09-04,Leite,45.5,0,26
2024-09-04,Refrigerante,29.12,0,37
2024-09-04,Pão,10.76,0,58
2024-09-04,Arroz,25.79,0,59
2024-09-04,Feijão,12.08,0,47
2024-09-04,Café,17.49,0,39
2024-09-04,Açúcar,16.07,0,69
2024-09-04,Manteiga,20.2,0,70
2024-09-05,Chocolate,32.75,0,26
2024-09-05,Biscoito,7.56,0,44
2024-09-05,Leite,44.91,0,71
2024-09-05,Refrigerante,18.63,0,48
2024-09-05,Pão,41.48,0,66
2024-09-05,Arroz,12.24,0,73
2024-09-05,Feijão,48.69,0,40
2024-09-05,Café,49.66,0,69
2024-09-05,Açúcar,13.0,0,77
2024-09-05,Manteiga,37.9,0,39
2024-09-06,Chocolate,9.37,0,60
2024-09-06,Biscoito,22.39,0,18
2024-09-06,Leite,24.61,0,82
2024-09-06,Refrigerante,6.32,0,73
2024-09-06,Pão,10.89,0,60
2024-09-06,Arroz,35.91,0,62
2024-09-06,Feijão,14.07,1,59
2024-09-06,Café,19.13,0,65
2024-09-06,Açúcar,29.38,0,34
2024-09-06,Manteiga,17.75,0,25
2024-09-07,Chocolate,11.43,0,72
2024-09-07,Biscoito,40.26,0,76
2024-09-07,Leite,38.83,0,35
2024-09-07,Refrigerante,33.42,0,57
2024-09-07,Pão,10.46,0,21
2024-09-07,Arroz,5.46,0,43
2024-09-07,Feijão,25.62,0,40
2024-09-07,Café,39.3,0,41
2024-09-07,Açúcar,38.18,0,68
2024-09-07,Manteiga,10.12,0,30
2024-09-08,Chocolate,48.72,0,66
2024-09-08,Biscoito,39.04,0,49
2024-09-08,Leite,6.84,0,51
2024-09-08,Refrigerante,18.68,0,85
2024-09-08,Pão,36.85,1,96
2024-09-08,Arroz,29.47,1,102
2024-09-08,Feijão,23.33,0,80
2024-09-08,Café,36.98,0,40
2024-09-08,Açúcar,14.58,0,39
2024-09-08,Manteiga,14.23,0,39
2024-09-09,Chocolate,43.87,0,38
2024-09-09,Biscoito,17.09,0,27
2024-09-09,Leite,41.96,0,42
2024-09-09,Refrigerante,14.66,0,61
2024-09-09,Pão,25.86,0,63
2024-09-09,Arroz,43.87,1,76
2024-09-09,Feijão,38.02,0,63
2024-09-09,Café,29.43,0,39
2024-09-09,Açúcar,7.94,0,59
2024-09-09,Manteiga,22.4,0,73
2024-09-10,Chocolate,15.22,0,76
2024-09-10,Biscoito,20.91,0,62
2024-09-10,Leite,46.41,0,43
2024-09-10,Refrigerante,20.86,1,40
2024-09-10,Pão,44.17,0,25
2024-09-10,Arroz,21.34,0,74
2024-09-10,Feijão,45.17,0,54
2024-09-10,Café,17.13,0,63
2024-09-10,Açúcar,43.6,0,35
2024-09-10,Manteiga,38.23,0,31
2024-09-11,Chocolate,15.97,0,76
2024-09-11,Biscoito,41.31,0,58
2024-09-11,Leite,15.57,0,60
2024-09-11,Refrigerante,43.41,0,69
2024-09-11,Pão,42.17,0,41
2024-09-11,Arroz,28.15,0,28
2024-09-11,Feijão,11.25,0,49
2024-09-11,Café,20.17,0,46
2024-09-11,Açúcar,15.34,0,69
2024-09-11,Manteiga,9.28,0,72
2024-09-12,Chocolate,23.06,0,46
2024-09-12,Biscoito,32.33,0,38
2024-09-12,Leite,8.68,0,50
2024-09-12,Refrigerante,31.3,0,69
2024-09-12,Pão,8.23,0,61
2024-09-12,Arroz,36.56,0,54
2024-09-12,Feijão,49.3,0,68
2024-09-12,Café,29.03,0,44
2024-09-12,Açúcar,27.66,0,70
2024-09-12,Manteiga,35.71,0,54
2024-09-13,Chocolate,17.07,0,46
2024-09-13,Biscoito,17.24,0,49
2024-09-13,Leite,12.25,0,55
2024-09-13,Refrigerante,6.72,1,87
2024-09-13,Pão,21.82,0,59
2024-09-13,Arroz,18.62,0,46
2024-09-13,Feijão,35.67,0,55
2024-09-13,Café,38.66,0,47
2024-09-13,Açúcar,44.86,0,62
2024-09-13,Manteiga,21.93,0,73
2024-09-14,Chocolate,7.24,0,74
2024-09-14,Biscoito,30.85,0,74
2024-09-14,Leite,20.06,0,48
2024-09-14,Refrigerante,46.41,0,88
2024-09-14,Pão,46.21,0,44
2024-09-14,Arroz,47.83,0,31
2024-09-14,Feijão,32.19,0,59
2024-09-14,Café,16.02,0,62
2024-09-14,Açúcar,45.72,0,45
2024-09-14,Manteiga,31.39,0,72
2024-09-15,Chocolate,44.5,0,68
2024-09-15,Biscoito,23.84,0,74
2024-09-15,Leite,40.17,0,91
2024-09-15,Refrigerante,43.11,0,31
2024-09-15,Pão,10.28,0,70
2024-09-15,Arroz,35.71,0,72
2024-09-15,Feijão,16.35,0,58
2024-09-15,Café,29.1,1,100
2024-09-15,Açúcar,17.5,0,66
2024-09-15,Manteiga,42.86,0,54
2024-09-16,Chocolate,17.12,0,38
2024-09-16,Biscoito,23.88,0,50
2024-09-16,Leite,15.71,0,35
2024-09-16,Refrigerante,19.4,0,76
2024-09-16,Pão,33.69,0,47
2024-09-16,Arroz,31.27,0,48
2024-09-16,Feijão,32.89,0,41
2024-09-16,Café,49.49,0,34
2024-09-16,Açúcar,14.36,0,43
2024-09-16,Manteiga,6.21,0,27
2024-09-17,Chocolate,33.49,1,103
2024-09-17,Biscoito,30.02,0,67
2024-09-17,Leite,33.24,0,9
2024-09-17,Refrigerante,30.53,0,69
2024-09-17,Pão,28.51,0,39
2024-09-17,Arroz,11.59,0,19
2024-09-17,Feijão,35.04,0,36
2024-09-17,Café,22.19,0,23
2024-09-17,Açúcar,32.03,0,32
2024-09-17,Manteiga,20.87,0,17
2024-09-18,Chocolate,28.79,0,79
2024-09-18,Biscoito,8.66,0,71
2024-09-18,Leite,23.63,0,23
2024-09-18,Refrigerante,42.08,1,87
2024-09-18,Pão,12.1,0,50
2024-09-18,Arroz,33.04,0,38
2024-09-18,Feijão,10.95,0,41
2024-09-18,Café,25.94,0,15
2024-09-18,Açúcar,49.98,0,26
2024-09-18,Manteiga,45.94,0,58
2024-09-19,Chocolate,13.68,0,47
2024-09-19,Biscoito,41.3,0,43
2024-09-19,Leite,38.73,0,41
2024-09-19,Refrigerante,5.5,0,44
2024-09-19,Pão,35.37,1,53
2024-09-19,Arroz,21.73,0,68
2024-09-19,Feijão,9.84,0,63
2024-09-19,Café,19.24,0,61
2024-09-19,Açúcar,38.4,1,74
2024-09-19,Manteiga,39.86,0,27
2024-09-20,Chocolate,19.68,0,41
2024-09-20,Biscoito,47.46,0,53
2024-09-20,Leite,17.62,0,73
2024-09-20,Refrigerante,23.47,0,82
2024-09-20,Pão,38.07,0,72
2024-09-20,Arroz,40.0,0,44
2024-09-20,Feijão,17.73,0,18
2024-09-20,Café,41.12,0,33
2024-09-20,Açúcar,16.33,0,53
2024-09-20,Manteiga,36.79,0,56
2024-09-21,Chocolate,12.67,0,42
2024-09-21,Biscoito,21.2,0,44
2024-09-21,Leite,48.36,0,79
2024-09-21,Refrigerante,29.87,0,83
2024-09-21,Pão,16.6,0,85
2024-09-21,Arroz,14.29,0,56
2024-09-21,Feijão,40.06,0,45
2024-09-21,Café,14.41,0,74
2024-09-21,Açúcar,30.25,0,71
2024-09-21,Manteiga,12.16,0,84
2024-09-22,Chocolate,25.61,0,64
2024-09-22,Biscoito,46.39,0,83
2024-09-22,Leite,10.71,0,80
2024-09-22,Refrigerante,15.05,0,87
2024-09-22,Pão,30.44,0,33
2024-09-22,Arroz,24.04,0,83
2024-09-22,Feijão,15.04,0,59
2024-09-22,Café,37.09,0,67
2024-09-22,Açúcar,33.65,1,104
2024-09-22,Manteiga,35.5,0,72
2024-09-23,Chocolate,20.49,0,59
2024-09-23,Biscoito,42.25,0,31
2024-09-23,Leite,12.89,0,80
2024-09-23,Refrigerante,25.98,0,82
2024-09-23,Pão,28.55,0,20
2024-09-23,Arroz,34.01,1,39
2024-09-23,Feijão,42.82,0,62
2024-09-23,Café,49.36,0,60
2024-09-23,Açúcar,36.24,1,39
2024-09-23,Manteiga,23.65,0,52
2024-09-24,Chocolate,26.77,0,52
2024-09-24,Biscoito,39.11,0,79
2024-09-24,Leite,30.76,1,109
2024-09-24,Refrigerante,40.91,1,73
2024-09-24,Pão,36.31,1,50
2024-09-24,Arroz,6.52,0,66
2024-09-24,Feijão,6.5,0,68
2024-09-24,Café,28.91,0,28
2024-09-24,Açúcar,46.74,0,56
2024-09-24,Manteiga,45.29,1,71
2024-09-25,Chocolate,34.98,0,64
2024-09-25,Biscoito,32.94,0,27
2024-09-25,Leite,6.18,0,49
2024-09-25,Refrigerante,14.79,0,28
2024-09-25,Pão,45.34,0,57
2024-09-25,Arroz,36.87,0,78
2024-09-25,Feijão,27.52,0,59
2024-09-25,Café,16.4,0,62
2024-09-25,Açúcar,29.99,0,46
2024-09-25,Manteiga,13.03,0,36
2024-09-26,Chocolate,33.28,0,80
2024-09-26,Biscoito,39.28,0,44
2024-09-26,Leite,32.35,0,46
2024-09-26,Refrigerante,41.2,0,57
2024-09-26,Pão,32.01,0,53
2024-09-26,Arroz,9.16,0,33
2024-09-26,Feijão,32.69,0,50
2024-09-26,Café,36.17,0,14
2024-09-26,Açúcar,33.46,0,38
2024-09-26,Manteiga,34.13,0,57
2024-09-27,Chocolate,11.51,0,26
2024-09-27,Biscoito,12.4,1,95
2024-09-27,Leite,38.52,0,22
2024-09-27,Refrigerante,11.31,0,64
2024-09-27,Pão,13.34,0,57
2024-09-27,Arroz,22.24,0,60
2024-09-27,Feijão,14.3,0,45
2024-09-27,Café,19.86,0,56
2024-09-27,Açúcar,33.33,0,79
2024-09-27,Manteiga,6.31,0,23
2024-09-28,Chocolate,20.22,0,41
2024-09-28,Biscoito,16.9,0,66
2024-09-28,Leite,26.34,0,80
2024-09-28,Refrigerante,23.22,0,85
2024-09-28,Pão,19.85,0,46
2024-09-28,Arroz,35.22,0,76
2024-09-28,Feijão,41.57,0,47
2024-09-28,Café,27.79,0,28
2024-09-28,Açúcar,21.18,1,63
2024-09-28,Manteiga,39.08,0,85
2024-09-29,Chocolate,5.79,0,77
2024-09-29,Biscoito,32.68,0,73
2024-09-29,Leite,34.89,0,85
2024-09-29,Refrigerante,10.31,0,48
2024-09-29,Pão,18.68,0,64
2024-09-29,Arroz,39.13,0,86
2024-09-29,Feijão,15.38,0,78
2024-09-29,Café,40.64,0,60
2024-09-29,Açúcar,23.09,0,57
2024-09-29,Manteiga,26.25,1,95
2024-09-30,Chocolate,28.07,1,44
2024-09-30,Biscoito,33.89,0,77
2024-09-30,Leite,6.16,0,47
2024-09-30,Refrigerante,25.4,0,21
2024-09-30,Pão,29.2,1,90
2024-09-30,Arroz,9.2,0,45
2024-09-30,Feijão,16.47,0,45
2024-09-30,Café,12.8,1,105
2024-09-30,Açúcar,26.0,0,22
2024-09-30,Manteiga,26.92,0,58
2024-10-01,Chocolate,16.2,0,38
2024-10-01,Biscoito,25.85,1,105
2024-10-01,Leite,19.76,0,78
2024-10-01,Refrigerante,21.81,0,43
2024-10-01,Pão,27.43,0,29
2024-10-01,Arroz,27.54,0,27
